2.310791  	3.291016  	0.000000  
2.333984  	3.304443  	0.002441  
2.313232  	3.292236  	0.000000  
2.305908  	3.287354  	0.000000  
2.326660  	3.292236  	0.003662  
2.314453  	3.291016  	0.000000  
2.319336  	3.293457  	0.001221  
2.313232  	3.288574  	0.000000  
2.316895  	3.291016  	0.000000  
2.315674  	3.291016  	0.000000  
2.308350  	3.289795  	0.000000  
2.316895  	3.291016  	0.001221  
2.314453  	3.291016  	0.000000  
2.310791  	3.288574  	0.000000  
2.310791  	3.289795  	0.000000  
2.310791  	3.288574  	0.000000  
2.314453  	3.289795  	0.000000  
2.314453  	3.289795  	0.002441  
2.324219  	3.297119  	0.000000  
2.315674  	3.289795  	0.001221  
2.307129  	3.287354  	0.000000  
2.310791  	3.288574  	0.000000  
2.309570  	3.287354  	0.000000  
2.309570  	3.289795  	0.000000  
2.310791  	3.289795  	0.000000  
2.313232  	3.292236  	0.000000  
2.308350  	3.287354  	0.002441  
2.313232  	3.291016  	0.000000  
2.316895  	3.291016  	0.000000  
2.310791  	3.289795  	0.000000  
2.308350  	3.287354  	0.000000  
2.313232  	3.291016  	0.000000  
2.312012  	3.292236  	0.000000  
2.314453  	3.292236  	0.004883  
2.313232  	3.291016  	0.001221  
2.315674  	3.293457  	0.001221  
2.314453  	3.288574  	0.000000  
2.309570  	3.287354  	0.000000  
2.313232  	3.288574  	0.000000  
2.312012  	3.288574  	0.000000  
2.326660  	3.300781  	0.006104  
2.316895  	3.292236  	0.000000  
2.315674  	3.291016  	0.000000  
2.310791  	3.289795  	0.000000  
2.309570  	3.289795  	0.000000  
2.305908  	3.287354  	0.000000  
2.310791  	3.288574  	0.000000  
2.319336  	3.292236  	0.002441  
2.310791  	3.289795  	0.000000  
2.314453  	3.291016  	0.000000  
2.315674  	3.291016  	0.000000  
2.314453  	3.292236  	0.000000  
2.309570  	3.288574  	0.000000  
2.308350  	3.288574  	0.000000  
2.308350  	3.292236  	0.001221  
2.305908  	3.289795  	0.001221  
2.314453  	3.292236  	0.000000  
2.316895  	3.293457  	0.001221  
2.318115  	3.294678  	0.000000  
2.312012  	3.289795  	0.000000  
2.309570  	3.286133  	0.000000  
2.316895  	3.291016  	0.000000  
2.312012  	3.287354  	0.003662  
2.310791  	3.288574  	0.000000  
2.314453  	3.289795  	0.000000  
2.314453  	3.293457  	0.000000  
2.314453  	3.289795  	0.000000  
2.314453  	3.291016  	0.000000  
2.314453  	3.291016  	0.000000  
2.321777  	3.286133  	0.001221  
2.305908  	3.284912  	0.000000  
2.316895  	3.288574  	0.000000  
2.318115  	3.294678  	0.001221  
2.312012  	3.292236  	0.000000  
2.309570  	3.288574  	0.000000  
2.309570  	3.289795  	0.000000  
2.320557  	3.292236  	0.001221  
2.312012  	3.287354  	0.000000  
2.314453  	3.292236  	0.000000  
2.310791  	3.291016  	0.000000  
2.313232  	3.288574  	0.000000  
2.313232  	3.288574  	0.000000  
2.313232  	3.289795  	0.000000  
2.324219  	3.297119  	0.000000  
2.314453  	3.292236  	0.003662  
2.308350  	3.291016  	0.000000  
2.310791  	3.288574  	0.000000  
2.310791  	3.287354  	0.000000  
2.314453  	3.291016  	0.000000  
2.314453  	3.291016  	0.000000  
2.316895  	3.292236  	0.000000  
2.315674  	3.291016  	0.002441  
2.316895  	3.291016  	0.000000  
2.310791  	3.287354  	0.000000  
2.313232  	3.291016  	0.000000  
2.315674  	3.292236  	0.000000  
2.309570  	3.287354  	0.000000  
2.312012  	3.288574  	0.000000  
2.312012  	3.284912  	0.002441  
2.313232  	3.289795  	0.000000  
2.312012  	3.288574  	0.000000  
2.313232  	3.288574  	0.000000  
2.313232  	3.289795  	0.000000  
2.308350  	3.286133  	0.000000  
2.310791  	3.291016  	0.000000  
2.322998  	3.295898  	0.003662  
2.312012  	3.289795  	0.000000  
2.309570  	3.287354  	0.001221  
2.307129  	3.288574  	0.000000  
2.307129  	3.286133  	0.000000  
2.308350  	3.288574  	0.000000  
2.309570  	3.289795  	0.000000  
2.301025  	3.283691  	0.000000  
2.305908  	3.289795  	0.000000  
2.305908  	3.289795  	0.000000  
2.304687  	3.289795  	0.000000  
2.305908  	3.288574  	0.000000  
2.308350  	3.289795  	0.000000  
2.308350  	3.291016  	0.000000  
2.307129  	3.289795  	0.000000  
2.304687  	3.287354  	0.003662  
2.310791  	3.291016  	0.002441  
2.309570  	3.291016  	0.000000  
2.303467  	3.288574  	0.000000  
2.298584  	3.287354  	0.000000  
2.304687  	3.289795  	0.000000  
2.303467  	3.288574  	0.000000  
2.309570  	3.294678  	0.006104  
2.308350  	3.289795  	0.000000  
2.304687  	3.289795  	0.000000  
2.302246  	3.287354  	0.000000  
2.302246  	3.286133  	0.000000  
2.304687  	3.288574  	0.000000  
2.304687  	3.288574  	0.000000  
2.292480  	3.286133  	0.002441  
2.304687  	3.291016  	0.000000  
2.304687  	3.289795  	0.000000  
2.304687  	3.288574  	0.000000  
2.303467  	3.289795  	0.000000  
2.308350  	3.291016  	0.000000  
2.307129  	3.289795  	0.000000  
2.310791  	3.291016  	0.000000  
2.305908  	3.286133  	0.000000  
2.310791  	3.291016  	0.000000  
2.309570  	3.291016  	0.000000  
2.305908  	3.288574  	0.000000  
2.302246  	3.286133  	0.000000  
2.305908  	3.287354  	0.000000  
2.307129  	3.291016  	0.000000  
2.312012  	3.293457  	0.002441  
2.309570  	3.291016  	0.000000  
2.313232  	3.293457  	0.002441  
2.309570  	3.288574  	0.000000  
2.299805  	3.286133  	0.000000  
2.310791  	3.289795  	0.000000  
2.307129  	3.289795  	0.000000  
2.315674  	3.293457  	0.002441  
2.312012  	3.293457  	0.000000  
